target_address,target_exgraph_node_id,full_asof__kmeans,full_asof__gmm,full_asof__hdbscan,trajectory__kmeans,trajectory__gmm,network__kmeans
0x03f63b96240c4a0a3e197329787adf0fa42806df,64359,5,7,-1,1,1,0
0x03fb98964bc6cbe1f4c847c1da9fda04f18f9456,162291,2,3,9,3,0,-1
0x03fd53ddd60ab10064e7d5d614ab6e5a3fad83a9,639786,2,4,4,3,0,-1
0x03fd6f72f6953e7329f09649e55a6561ceab5d2f,763240,4,2,7,2,2,-1
0x03fd7dbe810a5d8d4f6143ebdea5315cfba0ab75,381063,4,2,-1,2,2,-1
0x040227f2836a87d3f23a3044f0c75d512f1b9f0b,317189,3,2,7,0,3,-1
0x0403c724c84b7369f17c48e70cf195389e8273f1,891378,3,5,7,0,2,-1
0x0405edd14183e894bec5cea5b4938110a4d901dd,360544,7,2,7,1,1,-1
0x040735b9d04e66eab1646ede2c25221dee3b033d,36652,4,2,-1,2,2,-1
0x0407987ff06a40becc03a8b1769c0459aa6135ab,154732,3,2,-1,3,3,-1
0x0411984aa0126db32920c4fa84fdea7a2336b366,76730,4,2,7,2,3,-1
0x04148d6ce66cbb2f5c198c272b8117a5e7a6102e,185071,7,2,7,2,2,-1
0x041512e2ab0b2e5f54aa5495e07b9ba46e40b04e,316971,3,0,2,2,2,2
0x0415e076120fd106d081155264b474e267cd7798,620337,3,5,-1,2,2,-1
0x0417409befbbe9474a7623b2e70438965663138b,1307986,3,2,-1,1,3,-1
0x041984dbc74a4e8f82a96b03b2f16b8e520cc7ed,142904,5,9,-1,1,1,0
0x041b636e2bff0244389bce512d2967dbb2bc5993,595082,4,2,7,2,2,-1
0x041d366c8a182d9b7f09a3fe230fa4e97d776dfb,175003,8,7,-1,1,1,4
0x04232a2feec933c5f9e892177f3453872b063743,6621,0,6,-1,0,2,-1
0x042cd3dd542bec8ea5a080966c0177488a7501c4,916927,3,0,2,0,3,2
0x043282267fdd6707a79d710986cb33bb796ab968,213485,8,9,2,1,1,0
0x04366b62d0660da9dd6cefa1f5626ce1c1c01de0,379424,1,1,2,2,3,4
0x043d5fdfc17c0f19ef79d3d8169a7e0d8300196e,339235,4,2,-1,2,3,-1
0x043e3c10fa5ff6970cfb75311466ba94dc3f986a,1377882,2,4,4,3,0,-1
0x0442322e0ec41ed689568320d863c05f5e020888,39671,8,7,-1,1,1,-1
0x0447b0246fc09fc37b1d977b039281b72158ef3a,1335961,4,2,7,2,2,-1
0x04498099b36a9403d5a97d05e0283ecab10332db,674555,4,2,7,0,2,-1
0x044c4b7d93c2d275856a407280a998d6f68e7822,316457,2,5,-1,3,3,-1
0x044c7923c74e10448e8401f6d2f78297fd5a5054,240351,8,1,-1,1,1,0
0x0456ffec054f922f2d76e448174dd62b4d40e9f3,99325,0,6,-1,0,3,-1
0x0459f2b0d1fc7394e4ec12d28147e6a086cf26e7,384325,4,2,7,2,3,-1
0x046a588b1dad129aab8b88f7359d7ebb35c985ee,248077,7,1,2,2,2,2
0x046bbe099cfa0b6cc71d59d6e4cd38c5d0eef71b,87737,8,9,-1,1,1,4
0x046cd19a339761c8f62ffa5c42023bc5e07e7c5c,320426,4,0,2,0,3,4
0x046e97d4c00c95f7c8e9c06e486210b4bf2fbe24,213136,4,2,-1,0,3,-1
0x04706bb5e2be3d4d04166320b736e79fc69dce40,1234778,3,0,2,0,3,4
0x0471ef6ef8dab4f69ef720b5bd8034fc69296ae2,948187,3,5,7,0,3,-1
0x0472e06096a762b88409db45979e03e07160b1d7,960107,3,5,-1,0,3,-1
0x0475838254ce7055d290ed43fd4a61d6e89221de,33266,7,2,-1,1,1,-1
0x047b953e7275db3b743b3d4a2de0801f32c689e1,124316,7,2,-1,2,1,-1
0x047c245401b4ba56380f50daf011fa8baf6445db,423023,9,5,6,0,3,-1
0x047cb55ae38fde2b2d30961b6577492c8c40ede6,1468349,2,3,8,3,0,-1
0x047e21efb55fea894ab6f572b8a1547a37e64f60,318619,0,6,-1,2,2,4
0x0482bf800af5eb3e3cdf89b37a60bef5248bc169,381098,8,9,-1,1,1,4
0x0484f7d4139b9c30f67a8c83c6c4cef12ccc22e6,889322,9,5,6,0,3,-1
0x0485dc74bfafd1ecb95715a08ac036b7b26c2e2d,12820,8,8,1,1,3,0
0x0488a8d10137b291d78d601917de7aaa84aa4538,1310162,9,5,7,4,4,-1
0x04898cedca0fa81c32dd9cacb43b72a9ceab330f,1277883,3,5,-1,3,3,-1
0x048ba6b813b3d0abdddda5b0e58110ec2a319d89,218627,8,9,2,1,1,0
0x048bb3a3f22d048be8e0c30c064a66d34fe255a3,153176,4,2,7,2,3,-1
0x048e8d6d6268efb326dd4cf638f6615fb989c802,89841,5,7,2,1,1,1
0x04927fe33334197c75db6bfe6a1cdae4b1784df3,1378814,4,0,2,0,2,2
0x0496c84fd12abe8f892fa705b1f2046113404023,43694,8,8,2,1,3,0
0x04999f6c1b463f82d5c18575ecdc161c81ffd7d8,289626,7,2,7,2,2,-1
0x049b119a744dae633a5e488eae80993669cc1c81,1374237,3,5,-1,0,3,-1
0x049c23afcaf9864dbd036b7ae4cb34a54539f8c6,757902,3,5,7,0,2,-1
0x049c78c6384b6e7ed4cf7d8212c9472300b4aa01,902083,6,5,-1,0,3,-1
0x049ffe5432fa375049c2ed19faccd9b31bb4523e,104629,8,9,-1,1,1,3
0x04a190d66f638bd6f1c997c00a91c5b3a523d4a3,298004,4,2,7,2,3,-1
0x04a6571250e7ce3a1660c21a9c398b97645ad18d,11089,4,0,-1,0,3,2
0x04a78d755821e46d050e7223c4f5a9380cd4d407,829239,6,2,-1,0,3,-1
0x04ad97496fc65b04046142141438df61cbd2bcbf,274850,7,8,2,2,1,2
0x04aef0c8306c1ecb8cf17ff152c9b62e01282c1b,328847,1,6,-1,2,2,3
0x04b80f3d95fe31b75fe79c0b5b7ef01132c7c07d,1188101,4,2,7,2,2,-1
0x04b8605f1aab62e7bdff14d4d263a6d73703cb10,67534,3,2,7,0,3,-1
0x04bd4d3160d462c4447d3295bf078adc805fe33d,945070,4,5,7,0,2,-1
0x04bf9e4ea1a90925c936e44bb3a0962c9059e8d7,245984,6,5,7,0,3,-1
0x04c7aa3362c199350adcaf31fc7f5a29e23c9708,849452,5,7,-1,1,1,1
0x04c8c2e1e6aa784e1b5e504a4d694fb190c4d599,1313727,2,5,-1,3,4,-1
0x04cb9f14ec7372bc0cce89756a395787703d8bd2,260290,7,8,2,2,2,2
0x04cd54111684e0340a7096fc0ca675281394591d,486362,3,2,-1,0,2,-1
0x04d253fbdd4501c383e35dea2663a053b7439904,110698,5,7,-1,1,1,1
0x04d25fb9b9ab1c310a20c74012f31a98d8a3fb60,256056,7,1,2,2,3,4
0x04d77f0bcc07515b0ba5d67bb812d6dcf1f1b2f6,159803,2,3,10,3,0,-1
0x04e10bb79f5a82606a4e15acf84d707758e0f82b,327582,2,4,3,3,0,-1
0x04e25ee1d76888d96b20d6c625c5be7cf8cd396a,761343,3,5,-1,0,3,-1
0x04e3632c13a53cd6c7bef672e32f91d822c5457c,350358,4,2,-1,0,3,-1
0x04e36b2c4bc7b9e8ae19d6560f3220858d11fc5f,206674,4,2,7,2,2,-1
0x04e711b5b799224c8a921bfd596732f85795450d,1046347,3,0,2,0,3,2
0x04e8d0fa9e2606eb4431cd701cc002e31c0bc39e,988108,3,5,-1,0,3,-1
0x04eacd2e76594106a292d70b0b76b465d3751e8b,412789,2,4,3,3,0,-1
0x04f479e4228a05e995aa88b8c35f0c57e09d79e4,326062,7,1,2,2,2,4
0x04fe0b0e5dee26039912b146c91f6a56f9e17c90,349756,9,5,-1,0,4,-1
0x04ff29b513c40def14536cd3fe23995697fdb465,639499,2,3,9,3,0,-1
0x05000da2622fa7b47db3d9ce086e6f48aa1f88f8,1307937,2,5,-1,3,4,-1
0x0501db56ec948be3fbd2302fe43d2de0a7f783e3,891479,3,5,-1,3,4,-1
0x0503bf05c49f96faac2b0f5fd394672ed4603c52,233752,8,9,-1,1,1,0
0x0504cced39e796912c3561e419d9853f2c8edb46,356638,4,2,7,0,2,-1
0x0507fa7dec152839e91bb3e1407fc0b05cf6d3d2,584104,2,3,8,3,0,-1
0x050920eda4014e25ded17c346b425239a468d63d,50091,5,7,-1,1,1,1
0x050d1826c0afcd60e399f44db81dd5b40683393e,122291,3,2,-1,0,3,-1
0x0515e46db4f7b6e672598b968d7a5f65d3a4556a,745799,7,1,-1,2,2,4
0x0516d1ba9f6f2ef5f7cf12e6e4a219eaeee048ab,320429,2,3,10,3,0,-1
0x051e5bb1e177b639b45536902310112679c346b3,43864,8,8,1,2,1,4
0x0521a5fa3254e4182f0fd331590fdb758341945b,317657,3,5,-1,0,3,-1
0x052238030ad439193ea5e1190d3bc430fb6f5758,15147,6,5,7,0,3,-1
0x0523dbfa086483164bb773c920e6a868a5cd40a1,142459,7,8,2,2,1,4
0x05261bd81daf2dff4be60d8a145e788b8fbc59d3,320565,1,0,2,0,2,4
0x0533a6bf5be7032acbf1f2528b94d1ad88cfd59a,324466,3,5,7,0,3,-1
0x0543d509ae93790a485ab9c12a26d7c6771c6bab,183217,9,5,6,4,4,-1
0x054499a5fec4faf545610383ee52136136672e77,669090,7,2,-1,2,2,-1
0x054838fb00e7b33318b43fc9511eabfed192652b,132016,8,9,2,1,1,0
0x054a2be20617810354e91ab2fed384c62c21c06c,983305,8,8,2,1,1,4
0x054af6eecdb191dc9f2ec1bfe4da48a0a47c58da,550863,8,9,2,1,1,0
0x054b198f53817caf7b4736bc8d4b449f6ba595f9,693305,7,2,7,1,1,-1
0x054c026fc8add24f8edecf5c9ed74859b2c582fe,413969,3,5,7,0,2,-1
0x0551bf73c7674106f63ed1374f0a2116db6211da,21680,1,0,-1,2,2,4
0x05523d7c6f5b0e80e4c70f21f51a1f1e03525c98,67925,1,6,-1,2,1,4
0x0554849b21a0c0eab7e63c219e7be2b4478ba1e1,958377,7,2,-1,2,2,-1
0x055621f121d5d7afcb30f8638eb9dd6f162c865b,168003,1,6,-1,1,1,0
0x05573688669fb7e4a6bd0e312c07e19373a5a88d,6594,0,6,1,2,2,-1
0x0558b6d75a787d1a7050dbe271b96e2e872f20a4,328698,4,5,7,2,2,-1
0x055aa7cacc032c3c2529995a211e0eb2a38e38b0,197761,3,2,-1,2,2,-1
0x055dce9359a7d6e41f100e661ef3f63e752dfcb0,164670,4,0,2,2,2,2
0x05603561a53de107ce513fe12ed0b13cc0da4ed2,43026,4,0,2,2,2,2
0x05605c8f329c719749a1bfaeda909b040ed8e3c1,21929,4,2,-1,2,2,-1
0x05653b46aafda70fab49b3363877acb401a97f0f,1714441,3,5,-1,0,3,-1
0x05654535a045edb0bd6026f82d894db5c48b757a,693298,6,5,7,0,3,-1
0x056b3e26091593c4e6ec5d9c576bda762bd11404,305581,4,2,-1,0,3,-1
0x056b85bd1b63989b3d2af64430b09e991a19b253,571620,6,5,6,0,3,-1
0x056d5dc065fe3fef46d3e9a450dee068d5533eb1,153291,4,2,7,2,2,-1
0x0579d1e6a10d592c35a5a726c2bc250292e43185,1045242,4,2,-1,2,2,-1
0x057ca0be851acbad42f66a15bd0394747d21cf95,246727,7,1,-1,2,2,4
0x057cc058adc5564df77c6aee28ac04ac62d6e1a4,322298,3,5,-1,0,2,-1
0x058425313ef1a66eafb6fd9ce56b96ef670fd31d,274170,3,0,-1,0,3,2
0x05865cdcd08375befcbfbcd9609f0c9c7239250c,1265263,2,5,-1,3,1,-1
0x058724adad45a1874840e07070544043aae4c657,12858,7,9,-1,1,1,-1
0x058b7eaeaa9dad64e54c9597966343fa6098c570,648522,3,2,7,0,2,-1
0x058d844fcd07c5ee2503f3f251ccef5ea155b5f4,262774,3,5,-1,0,3,-1
0x05963e720e9169dfde5e5143b1d2d11ae3db9ba8,324193,3,0,-1,0,3,2
0x059b0d30a7e1e38731d1e9595962af185da96e80,719934,7,8,2,2,1,2
0x059b738209b28f91d42e0f44746a47e8d2dbd266,43237,7,2,-1,1,1,-1
0x05a08814109c32b27ea845c948546d5817535571,50995,2,5,5,3,0,-1
0x05a14d5339e2707f2e12bc5cd77d8e9fd2899319,1064060,7,1,2,2,2,2
0x05a2a4f09acb75a1434ff49e3a6bdd25111b899c,233676,8,9,-1,1,1,0
0x05a43f3ec791b58bd51ca224ee3455bb9ad24f07,485768,2,5,-1,3,4,-1
0x05a4ed2367bd2f0aa63cc14897850be7474bc722,445980,7,8,2,1,1,2
0x05ade428c2975fad116a24bb9d4b6cfa6d8bcaf7,49238,1,6,-1,0,3,4
0x05b0e15e0dacbee6a72c5bd9ff86dcfe3b5ccdd4,455047,4,2,-1,2,2,-1
0x05b7eb14b0085a879c8c016a1669d8e415a28c76,1302941,2,5,-1,3,4,-1
0x05b8d8422ed0d0dee5257c53815f8adae63673e9,415655,2,5,-1,3,4,-1
0x05c2dba4f8966f1156fba650868ef45c5f6f6264,482166,1,6,-1,0,3,0
0x05c47beed53eb8b3fc14538f881d0941cbbe05a1,525239,7,2,7,2,3,-1
0x05c751e2743b825f3173fdd27fd3bf60b51b8fa8,1081143,4,2,7,2,2,-1
0x05c9094233bb38c9ab8363e3256a535d3d813ea9,506523,3,2,-1,0,4,-1
0x05c985db49d9e29aa66b465f18c7c6dd244e9774,115043,4,2,7,2,2,-1
0x05d0ed66c9bbd3b4db0975ea5cbd9a9d0839c315,137792,4,2,7,2,3,-1
0x05d37a4a252459a8ce335e0b4e2852262afd7616,446267,7,2,-1,1,1,-1
0x05db278671e777849bd29d59b956be0ba89d9073,115130,8,7,-1,1,1,2
0x05db7e001f6650745dcff8044d3e5ade3af4c03a,323831,4,0,2,2,2,2
0x05dff40927f3c2f1a47542120b7289b05d46f54d,469348,1,1,2,2,2,4
0x05e029a4734498dd16f23473a5c91096b60089b4,422311,2,0,2,3,1,2
0x05e18fd72f074cc4ee970653db58e32a2df5ed68,1118529,3,5,7,0,3,-1
0x05e2a3fc4d757b3fdd09e2b29eb7ce5c8523a37c,469283,7,2,-1,1,1,-1
0x05e369da83b6cf4e3819ac613e18696e80a0704a,1283799,9,5,-1,4,4,-1
0x05f3136775e6e37c5822ae3262e07e4a8fd94c00,427979,3,5,-1,0,3,-1
0x05f5eb1f02acb65df6a2f0f6d7ba36490ee2d693,993068,8,9,-1,1,1,2
0x05fcb21f3c380d487108fbbe8c29a297cf82dd22,30947,7,0,-1,1,1,2
0x060211c8d284a5c9829458725a3d1d6783524823,320675,1,6,-1,2,2,4
0x060253f772bb050ad5439e5c980356df02cf0725,222925,7,2,-1,1,1,-1
0x060414c382b1b2c61eec01b0bc033e94cd1aaac4,212320,7,9,7,1,1,-1
0x0605d70258370554975d97d5833852490a20efa6,443152,3,0,2,0,3,2
0x06074ff83c4240c554de83160e611007d66125d5,351169,4,0,2,0,2,2
0x06075b0f4769f2da39ae908b81f267041eaac5ce,191942,4,2,7,2,2,-1
0x0608e175ba3a93667c4f3632334225daaf860232,342499,6,5,6,0,3,-1
0x060b7eb846b99c169de9e54d592e466aad7105d2,319027,2,5,-1,3,4,-1
0x0610b2a163e6a63aba076eea9192cff466dd7349,159138,2,3,9,3,0,-1
0x0611bf5a24c05264a940da19e98235c3b873ebaa,22754,4,2,-1,2,2,-1
0x061217003209120cb68ed6f9e190e23f07f0ff0f,153626,4,2,7,2,2,-1
0x06195c245917422b7cc5ff1ac3c4d899b168ed6d,303076,3,5,-1,1,3,-1
0x061a8fe8cb0b8bd5412dcc37d40c993405e1e923,1141795,2,3,10,3,0,-1
0x061e4eaec2e6505eb0396a506ca4be10bf73e33a,132820,4,2,-1,2,3,-1
0x062eed02c619fb9fd5d3bbc07a1e56f1c550d5e5,98581,8,8,2,1,1,4
0x0631377c859fa2325fcf36f343e14ab4f3b4d9f2,206652,4,0,2,2,2,2
0x063659cdf7d233be09a1a7c879749b7e79093b46,858317,3,5,7,0,3,-1
0x063b120977b594bded5c858c2cd9cd3b5a7b45a2,145864,4,2,-1,0,3,-1
0x063befac317983b21c2b2c68422fab20b707f435,322487,1,6,-1,0,3,4
0x0646e2ce4c79974bf736df0dd0333d6544c15df6,1439414,4,2,-1,2,2,-1
0x064dca21b1377d1655ac3ca3e95282d9494e5611,234852,4,0,2,2,2,2
0x064ebe90b4d32e8b18b684f60cab14609d2f6e78,5663,6,0,-1,0,3,2
0x065094af6f8e06c0f0530bcf7d589e4d17608dfd,236169,1,9,-1,1,1,3
0x0650cbd5fca2479b878fd532850acb46f052f571,676026,6,5,6,0,3,-1
0x0651fc7ee988a01cf276eab3749308226b761ee6,319191,8,9,-1,2,1,0
0x0653441ab038d44e1d8c85f1d0d805e8270ffe4f,134935,7,2,-1,1,1,-1
0x0655b1bf3d2030f8f8303b8ea21277903b2f468d,267047,4,2,-1,2,2,-1
0x06562613abe2fcdae27909190387306a1b43eb02,1179885,2,3,10,3,0,-1
0x06586fed6b35de70b839d2c76fc87e104eb30bcc,101885,4,5,7,2,3,-1
0x065acd0ac8b49db53440981b8dea3d76f291e38c,321008,4,2,7,0,3,-1
0x065b1caf85529d0b1cc1846da354cbe7a7bef681,315924,6,5,-1,0,3,-1
0x065c10a380c7d6a7907cbcc3deb0d9cfb2c088fc,1324012,3,5,-1,0,3,-1
0x065fcbfd801caf92afcab4a32f8dffbc5ea20e6f,1271207,9,5,-1,4,4,-1
0x06614468348405a7a33f986b17a1c38e84976838,501217,4,2,-1,2,2,-1
0x0666028d0c4eb0ad6257b63e697590ed130fc1a0,215034,4,6,-1,2,2,-1
0x0666381a05d2d6f8bf57a830b0482c9acdb02603,451030,1,1,2,2,1,4
0x06697e5a484bc7fcb55f7a97af5b333f5b5b4932,118640,3,5,7,0,3,-1
0x067423c244442ca0eb6d6fd6b747c2bd21414107,801220,2,3,-1,3,0,-1
0x0674eeacb32cd9f72d027d3c32fe66a093e784c1,586963,7,8,2,2,1,2
0x067a64403d074238a597582b2f9e147ec3afa258,258210,3,5,6,0,3,-1
0x068e9de03218c1b897e0a34185f58078040280ab,1556326,2,5,8,3,0,-1
0x0692e002e29af391ad1450444448d5def20bcfb2,16412,7,2,-1,2,2,-1
0x069686cdaa52144cea8ad9c4021e314e45eeb7f1,1455192,6,5,6,0,3,-1
0x06a04226d77fea4ad6183f83c8066c4f9d740da8,317752,2,3,10,3,0,-1
0x06a19be4311e6f5cf0f5ced4b78503d74aa5affa,196604,3,0,2,0,3,2
0x06a207e260ac4eb10741dc1930aa554905d7e193,71566,2,4,4,3,0,-1
0x06a61fd03051ae191c5c0321324c85db11340bc7,324973,1,1,2,2,2,4
0x06b42ad1c2727d47bceca84dd00e75856f6f92b6,1292485,2,3,2,3,0,2
0x06b44aa25a2f7ab692086772fdd1d3adbdb4d0e0,430052,7,2,7,1,1,-1
0x06b5ee0868316af8288bd5488716835406b4d011,493581,3,5,7,0,3,-1
0x06baf2c50f7afa4ce33952207360303ae5636de1,852783,2,4,4,3,0,-1
0x06cf07774d437602e6c5440c28eb96ac0acc7d97,418812,3,0,-1,0,3,2
0x06d09ea68d6412e6bf5411d7813a1ac18a2656c6,289045,2,4,3,3,0,-1
0x06d785e06160a93272b82f5bdff5fcc533e29816,116958,7,6,-1,2,2,-1
0x06d93cb37119e1c6090e8e9c932a33375d49ba5e,134747,7,2,-1,2,2,-1
0x06dac6a2dcfa0f0dfb3e7e766515eef5b2c6399a,78943,1,1,-1,2,3,0
0x06e79eb8b6e7ca0acc76aa51301a604197ffceff,299529,7,1,2,2,3,4
0x06eb215121ea5b420b6baf7096328686b7a9e8b6,547875,2,5,4,3,0,-1
0x06eb664a78ee95ca2a7bc10d333bac21467bb03f,1696952,8,9,2,1,1,4
0x06ec6557cd672ca49def3a0b4313542e707c8c76,370326,8,1,2,2,2,4
0x06f48f7346d54ebc66f3d03b7cb9aefc94f1b859,1297843,2,3,9,3,0,-1
0x06f4db783097c632b888669032b2905f70e08105,1251862,4,0,2,2,2,2
0x06ff3f5dc6cb25723dc5fcf45182e78f1c339065,619812,2,4,4,3,0,-1
0x0700fef24e400e17eef4d3c5b630fffa44789aa9,629487,1,0,2,2,2,2
0x07034cfa92c22b7afafa5c6469e67041de935a1d,317684,2,4,4,3,0,-1
0x0707ffad57ec8a15a53e0211711eb1a3d5a6cc06,359189,2,3,8,3,0,-1
0x070d0bd96790fb1fb9fa0df5890c2e40e02e32ee,236005,4,2,7,2,3,-1
0x070fac6202e10a8411a5e0e30819ad23373f6ce8,55508,3,2,7,0,3,-1
0x0712663d09c8da4fdaa43d3ebd87a03c14ca9a5a,403272,7,2,-1,2,2,-1
0x0712a24f963bf81aaa21a3fa8d77a7875418e77b,124866,7,9,-1,1,1,-1
0x0713f9c4f6c7fbef8616e4c5b89ab1b3a0344cbc,316001,3,0,2,0,3,2
0x071489b287c20c413f28a17729b1c954bc01d5b8,5867,7,2,-1,1,1,-1
0x071907deceb45d308b41d0b5d9e370052dffec94,55382,7,8,-1,2,2,2
0x0719d2145ec43de42a8693cc0fd7365f4e7db327,327428,9,5,-1,4,4,-1
0x071e3196ada3f727bc4bcc53616ecc8804411f98,586446,6,5,-1,0,3,-1
0x07205fe618143d8b5f563b52d6c1fe42a5afd35f,1307626,3,0,2,0,3,2
0x072187c5685fdfac029394eff1b37b87c01f5518,23238,7,8,2,2,1,2
0x0725cf86d60e18993f6c4221c3a449968118f2ba,239038,5,9,1,1,1,0
0x072f5c3ac7104203a971d936ffd92ffa5426b4f2,1272797,3,5,-1,1,3,-1
0x073028266e466460566414a9077d08ca09bc713e,956656,3,5,6,0,3,-1
0x073083d736070ee69e0d70fcae33a1f263d209a0,1307515,2,3,-1,3,0,-1
0x0734d56da60852a03e2aafae8a36ffd8c12b32f1,70775,4,2,7,0,3,-1
0x07365c65ea8c67e7bba6597ad1c6401797ed891a,1303862,2,3,9,3,0,-1
0x073f7302d3bcd3da07f6da1f79da1421e8222a61,1378991,2,4,3,3,0,-1
0x0748c476c1f90db3fea8b37c52c8971e55e07384,775121,4,2,-1,2,2,-1
0x074d3c0fa71cc6dcdfc1920cbe81a8004ac08735,393556,3,0,2,0,3,2
0x075318b52f8f4ec034936cb24a199e01bea73734,147686,3,0,2,0,3,2
0x0754e153571eb514bbce9812c90428c180050a13,319952,3,0,2,0,3,4
0x0755fcfa980877fe30bca305d481dfe718745645,1251718,3,2,-1,1,3,-1
0x0757c84dd8d6dd932beaa02bdc56678cefa4b0a0,267200,3,5,7,0,3,-1
0x07587c046d4d4bd97c2d64edbfab1c1fe28a10e5,100513,5,7,2,1,1,0
0x075c97b9a8803cbf49bbb6a5b93bb261427704be,194944,8,1,2,2,2,0
0x075c98d458ef572e6c52febd0b3d5213aad0b1c8,110722,3,5,-1,2,2,-1
0x075cfda868444ec133a3e136ba38d1f5c63c9fb3,320721,2,5,-1,3,0,-1
0x076193804cdfb8ef1f9c55200a239b42337a92c4,320628,1,6,2,2,2,4
0x0762301bd516fe5d37a89c944515011be4fe1b6f,1576802,5,7,-1,1,1,0
0x0767e7b07fe3816d69e8ae9cce87b011af0199ba,97045,8,8,-1,2,1,2
0x0768bf934066fef1050d528c6ec76ee088923e2d,46711,7,8,2,1,1,4
0x076e89fe9e24c191ebee53cceec5356600c8d059,75800,3,5,-1,0,3,-1
0x07709a9e3b157fa33f51ad627fa6931c87f9f575,458236,4,2,-1,2,2,-1
0x0770dbe6387411a07db97a87fcab34eb6894e4aa,1150036,7,0,-1,1,1,2
0x0775f763bba8ee21cf6063252e12bb73bda5e9cf,1300496,4,6,-1,2,2,-1
0x077645cbc2941410b9364ca15a8c16f38f5a0925,1361617,9,5,-1,0,4,-1
0x0779e016d314024f36db0e941e8a3168192074c4,39851,0,6,-1,1,1,-1
0x077afa85c86ac799b04d0f7aab6c81bfe4186773,321053,0,6,-1,2,3,4
0x077baf67336fad5af62540da27f268b151b2cf32,320784,1,0,-1,1,1,4
0x077e8c2bf83c11da6c27f1dc9162f2d3fb0dccce,380296,7,2,7,2,2,-1
0x077e9605b5b00ffa1933c11d267165fdb38814ce,319694,3,0,2,0,2,4
0x077f902485ad44797e0dee77c8df616aed527e0d,228471,3,0,2,0,3,2
0x07857ab8881fe852b226fe212c0eaa9392a438d7,278785,3,2,-1,2,2,-1
0x078b3073047c299fa5527eae40b63789be9c1da7,123790,4,2,7,2,3,-1
0x078c00dd9d90ebe54dcdae6fb6086b6c0b6f6fd3,1366205,2,3,-1,3,0,-1
0x078fc3eb044b39783c8f99e5097e916f6315c975,781744,7,2,7,2,2,-1
0x079073fb29f456d74ab5f49d7106e378205a346b,322335,4,5,-1,2,2,-1
0x0798a42486ddca75ea4138313b0f7c4146bfb074,123426,4,2,-1,0,2,-1
0x079a968a08b786ab238a028382d19180ff2c426e,112086,7,2,7,2,2,-1
0x07a26c3b040b8455f6f34ddd1554916eb8762f65,1274182,4,2,-1,2,2,-1
0x07a69fa7ad06e8c0beb7daa1e2c15a9b61030ff7,371569,4,2,7,2,3,-1
0x07aa70dda12613aad68b7720496b328c9e804686,379305,2,5,8,3,1,-1
0x07ab86707f7ac092028a8a1b747f23a2adddeded,31034,8,8,2,1,1,2
0x07b12a05cd5eb54c4c527a0dc1fb96e14b5b501a,1333275,2,2,-1,3,1,-1
0x07b5c013febefa0d810474612a826411eca18931,34462,8,9,2,2,1,0
0x07b8eb605f02eda28a1b58c92892ca16bf9ff7c9,316102,4,2,-1,2,2,-1
0x07b957db0167d0401e5001d7e3c7a6b3b628ee7c,640277,8,8,2,1,1,0
0x07bd5e9aad0c4a3bdd9bbfa069fe7a2f7a976b54,147112,2,4,4,3,0,-1
0x07bd9a0b89cc625ea2e73f61bd588d40e70cdb91,316600,2,3,9,3,0,-1
0x07be2757ab876448361277ce79bdc15522677fdb,318635,3,0,2,0,2,2
0x07c9493c935c11cb877da6bfd47b84822fb3897d,44425,0,8,-1,1,1,2
0x07cb5e61bed5c1dd3bef51fe8f6427650f09b463,243169,4,2,-1,2,2,-1
0x07cbd4e4473140b6078aa987907aaff5e500b9f1,1628,7,8,2,2,2,2
0x07cc65ec4de72fdf7d2b6c39fd80c4ea4706215b,48219,6,2,-1,1,1,-1
0x07d049adf79804bf75d9abef9f12d2db4a90e4d1,870863,7,8,2,1,1,2
0x07d6a50d7fc451b765924267876a0986319fcfdc,294852,4,2,7,2,2,-1
0x07dbc9423bc7e4315fe6224996a1d6a93931cd55,163640,7,2,-1,2,3,-1
0x07e14cce372298e339f569e589cd786f197cf03e,524061,7,8,2,2,1,2
0x07e2121dc143fb43ca3b2412c993a14471ac2b4d,320459,1,1,0,2,2,3
0x07ef53877f921a8020af51b8dda96c3565fc82ed,100782,5,7,-1,1,1,1
0x07f6573657710dfd9fea074d343b6d7302aa3800,321603,1,6,-1,2,2,3
0x07f8d5d87f762f058e63d176fceb8747d6a7e721,11058,1,6,-1,2,2,4
0x07fb178dd44c63dd02f21eee211420a7de0546b6,19093,3,2,-1,0,3,-1
0x07fb372d97afa388381cb4aa26d1d2e1fa9d9de5,1586872,3,5,-1,0,3,-1
0x07fda67513ec0897866098a11dc3858089d4a505,318868,3,5,7,0,3,-1
0x07ff6cd69418b33a4a32ad92ac7885dcea501bc4,1090396,2,3,9,3,0,-1
0x0800833a3706db6fbbd846d5d1b9370a79af8097,142512,8,9,-1,1,1,0
0x08039817d8a0a2ea297a4a555cd6f88d5f147146,1200224,9,5,6,0,4,-1
0x08077908f50ec43bab0cbeefd898d6cb5b1a5a9c,272274,7,1,2,2,2,2
0x080b6202c0a5c464799e1e5a4aa7325eace9a5e1,1182534,3,0,-1,0,3,2
0x08165c34b6689a7b35ec1a57d1265f83e758240c,322647,1,0,-1,2,2,4
0x08228f3c9d81516b2cceed48e592273f41b2d81d,298469,6,0,-1,0,3,2
0x0822bd2e9e6fce8cc2a58b3a1e43a39ea0bd158f,768274,7,2,-1,2,1,-1
